timestamp,file,duration_s,sample_rate,raw_peak,e_raw,rms,clip_rate,zcr,crest_factor,hf_ratio,b3_decision,b3_reason,b4_mode,b4_label,b4_flags,b5_status
28.03.2026; 08.04,/home/pi/pi-iot/audio/window_28-03-2026_08-04-41.wav,5,44100,0.021577,0.004128,0.005174,0.0,,,,DROP,weak signal — E_raw 0.0041<0.015 · RMS 0.0052<0.02 · peak 0.0216<0.35,not run,not run,,not run
28.03.2026; 08.04,/home/pi/pi-iot/audio/window_28-03-2026_08-04-46.wav,5,44100,0.01941,0.004119,0.005153,0.0,,,,DROP,weak signal — E_raw 0.0041<0.015 · RMS 0.0052<0.02 · peak 0.0194<0.35,not run,not run,,not run
28.03.2026; 08.04,/home/pi/pi-iot/audio/window_28-03-2026_08-04-51.wav,5,44100,0.019929,0.004164,0.005214,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0052<0.02 · peak 0.0199<0.35,not run,not run,,not run
28.03.2026; 08.04,/home/pi/pi-iot/audio/window_28-03-2026_08-04-56.wav,5,44100,0.020356,0.004334,0.005397,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0054<0.02 · peak 0.0204<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-01.wav,5,44100,0.018586,0.004301,0.005356,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0054<0.02 · peak 0.0186<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-06.wav,5,44100,0.020417,0.00422,0.005284,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0053<0.02 · peak 0.0204<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-11.wav,5,44100,0.018189,0.004032,0.005013,0.0,,,,DROP,weak signal — E_raw 0.0040<0.015 · RMS 0.0050<0.02 · peak 0.0182<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-16.wav,5,44100,0.021424,0.004389,0.005504,0.0,,,,DROP,weak signal — E_raw 0.0044<0.015 · RMS 0.0055<0.02 · peak 0.0214<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-21.wav,5,44100,0.021363,0.00436,0.005383,0.0,,,,DROP,weak signal — E_raw 0.0044<0.015 · RMS 0.0054<0.02 · peak 0.0214<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-26.wav,5,44100,0.017579,0.004183,0.005225,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0052<0.02 · peak 0.0176<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-31.wav,5,44100,0.021363,0.004345,0.005427,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0054<0.02 · peak 0.0214<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-36.wav,5,44100,0.020783,0.004159,0.005203,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0052<0.02 · peak 0.0208<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-41.wav,5,44100,0.025544,0.004423,0.005552,0.0,,,,DROP,weak signal — E_raw 0.0044<0.015 · RMS 0.0056<0.02 · peak 0.0255<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-47.wav,5,44100,0.021546,0.004231,0.005309,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0053<0.02 · peak 0.0215<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-52.wav,5,44100,0.021363,0.004349,0.005462,0.0,,,,DROP,weak signal — E_raw 0.0043<0.015 · RMS 0.0055<0.02 · peak 0.0214<0.35,not run,not run,,not run
28.03.2026; 08.05,/home/pi/pi-iot/audio/window_28-03-2026_08-05-57.wav,5,44100,0.019776,0.004176,0.005226,0.0,,,,DROP,weak signal — E_raw 0.0042<0.015 · RMS 0.0052<0.02 · peak 0.0198<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-02.wav,5,44100,0.025758,0.005401,0.006879,0.0,,,,DROP,weak signal — E_raw 0.0054<0.015 · RMS 0.0069<0.02 · peak 0.0258<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-07.wav,5,44100,0.021241,0.004843,0.00602,0.0,,,,DROP,weak signal — E_raw 0.0048<0.015 · RMS 0.0060<0.02 · peak 0.0212<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-12.wav,5,44100,0.022462,0.005032,0.006266,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0225<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-17.wav,5,44100,0.022675,0.004991,0.00622,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0227<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-22.wav,5,44100,0.02353,0.005032,0.006213,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0235<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-27.wav,5,44100,0.022767,0.005054,0.006284,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0228<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-32.wav,5,44100,0.025147,0.005136,0.006345,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0251<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-37.wav,5,44100,0.022797,0.004969,0.006202,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0228<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-42.wav,5,44100,0.023438,0.004846,0.006059,0.0,,,,DROP,weak signal — E_raw 0.0048<0.015 · RMS 0.0061<0.02 · peak 0.0234<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-47.wav,5,44100,0.024689,0.00521,0.006469,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0247<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-52.wav,5,44100,0.021638,0.005025,0.006271,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0216<0.35,not run,not run,,not run
28.03.2026; 08.06,/home/pi/pi-iot/audio/window_28-03-2026_08-06-57.wav,5,44100,0.023591,0.005014,0.006267,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0236<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-02.wav,5,44100,0.024354,0.005032,0.006295,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0244<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-07.wav,5,44100,0.023408,0.005175,0.006477,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0234<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-12.wav,5,44100,0.022309,0.005115,0.006395,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0223<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-18.wav,5,44100,0.021485,0.005075,0.00632,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0215<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-23.wav,5,44100,0.023774,0.004976,0.006224,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0238<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-28.wav,5,44100,0.022523,0.004955,0.0062,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0225<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-33.wav,5,44100,0.024476,0.005158,0.006453,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0245<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-38.wav,5,44100,0.021546,0.005108,0.006362,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0215<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-43.wav,5,44100,0.025269,0.005059,0.006319,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0253<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-48.wav,5,44100,0.02533,0.005245,0.006502,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0253<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-53.wav,5,44100,0.022065,0.005094,0.006305,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0221<0.35,not run,not run,,not run
28.03.2026; 08.07,/home/pi/pi-iot/audio/window_28-03-2026_08-07-58.wav,5,44100,0.023743,0.005184,0.006426,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0237<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-03.wav,5,44100,0.027345,0.005353,0.00671,0.0,,,,DROP,weak signal — E_raw 0.0054<0.015 · RMS 0.0067<0.02 · peak 0.0273<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-08.wav,5,44100,0.022828,0.005209,0.006492,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0228<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-13.wav,5,44100,0.027985,0.005065,0.00633,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0280<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-18.wav,5,44100,0.024171,0.005166,0.006425,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0242<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-23.wav,5,44100,0.023774,0.0051,0.006358,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0238<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-28.wav,5,44100,0.024232,0.005113,0.006369,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0242<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-33.wav,5,44100,0.024659,0.005178,0.006439,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0247<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-38.wav,5,44100,0.021912,0.004829,0.006037,0.0,,,,DROP,weak signal — E_raw 0.0048<0.015 · RMS 0.0060<0.02 · peak 0.0219<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-43.wav,5,44100,0.023194,0.005175,0.006444,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0232<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-49.wav,5,44100,0.024445,0.005089,0.006342,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0244<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-54.wav,5,44100,0.021363,0.005057,0.006236,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0062<0.02 · peak 0.0214<0.35,not run,not run,,not run
28.03.2026; 08.08,/home/pi/pi-iot/audio/window_28-03-2026_08-08-59.wav,5,44100,0.027131,0.005355,0.006625,0.0,,,,DROP,weak signal — E_raw 0.0054<0.015 · RMS 0.0066<0.02 · peak 0.0271<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-04.wav,5,44100,0.024293,0.004929,0.006188,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0062<0.02 · peak 0.0243<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-09.wav,5,44100,0.02826,0.005345,0.00665,0.0,,,,DROP,weak signal — E_raw 0.0053<0.015 · RMS 0.0066<0.02 · peak 0.0283<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-14.wav,5,44100,0.022706,0.005009,0.006217,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0227<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-19.wav,5,44100,0.021729,0.005068,0.006314,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0217<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-24.wav,5,44100,0.023072,0.005074,0.006273,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0231<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-29.wav,5,44100,0.023316,0.005106,0.006374,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0233<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-34.wav,5,44100,0.020997,0.005031,0.006241,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0210<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-39.wav,5,44100,0.024293,0.005085,0.006331,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0243<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-44.wav,5,44100,0.022919,0.004879,0.006098,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0229<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-49.wav,5,44100,0.022034,0.004988,0.006176,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0220<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-54.wav,5,44100,0.02356,0.005105,0.006358,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0236<0.35,not run,not run,,not run
28.03.2026; 08.09,/home/pi/pi-iot/audio/window_28-03-2026_08-09-59.wav,5,44100,0.023286,0.00516,0.006429,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0233<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-04.wav,5,44100,0.026826,0.005099,0.00634,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0268<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-09.wav,5,44100,0.021699,0.005083,0.00631,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0217<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-14.wav,5,44100,0.021546,0.005259,0.006521,0.0,,,,DROP,weak signal — E_raw 0.0053<0.015 · RMS 0.0065<0.02 · peak 0.0215<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-20.wav,5,44100,0.022797,0.005028,0.006274,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0228<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-26.wav,5,44100,0.024659,0.005223,0.00655,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0247<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-32.wav,5,44100,0.023621,0.005136,0.006377,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0236<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-37.wav,5,44100,0.024323,0.005127,0.006386,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0243<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-42.wav,5,44100,0.024567,0.005365,0.006693,0.0,,,,DROP,weak signal — E_raw 0.0054<0.015 · RMS 0.0067<0.02 · peak 0.0246<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-47.wav,5,44100,0.026032,0.004876,0.00612,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0260<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-52.wav,5,44100,0.024781,0.005117,0.006388,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0248<0.35,not run,not run,,not run
28.03.2026; 08.10,/home/pi/pi-iot/audio/window_28-03-2026_08-10-57.wav,5,44100,0.025361,0.004953,0.006186,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0254<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-02.wav,5,44100,0.023499,0.005118,0.006391,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0235<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-07.wav,5,44100,0.022095,0.004898,0.006074,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0221<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-12.wav,5,44100,0.026276,0.005044,0.006328,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0263<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-17.wav,5,44100,0.022462,0.005125,0.006323,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0225<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-22.wav,5,44100,0.022919,0.005019,0.006229,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0229<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-27.wav,5,44100,0.023316,0.005187,0.006488,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0233<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-32.wav,5,44100,0.025666,0.005197,0.006454,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0257<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-37.wav,5,44100,0.022706,0.004976,0.006185,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0227<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-42.wav,5,44100,0.023499,0.00486,0.006084,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0235<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-47.wav,5,44100,0.023103,0.004956,0.006178,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0231<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-52.wav,5,44100,0.02237,0.00495,0.006178,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0062<0.02 · peak 0.0224<0.35,not run,not run,,not run
28.03.2026; 08.11,/home/pi/pi-iot/audio/window_28-03-2026_08-11-58.wav,5,44100,0.023164,0.005051,0.006314,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0232<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-03.wav,5,44100,0.025086,0.005029,0.006258,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0251<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-08.wav,5,44100,0.02295,0.00503,0.006226,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0229<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-13.wav,5,44100,0.027802,0.005057,0.006341,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0278<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-18.wav,5,44100,0.02356,0.004962,0.006239,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0236<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-23.wav,5,44100,0.026124,0.00499,0.006234,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0261<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-28.wav,5,44100,0.024018,0.005222,0.006477,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0240<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-33.wav,5,44100,0.026002,0.004927,0.006126,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0260<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-38.wav,5,44100,0.02298,0.004979,0.006229,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0230<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-43.wav,5,44100,0.02649,0.005152,0.006483,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0265<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-48.wav,5,44100,0.022462,0.005094,0.006344,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0225<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-53.wav,5,44100,0.026399,0.004886,0.006102,0.0,,,,DROP,weak signal — E_raw 0.0049<0.015 · RMS 0.0061<0.02 · peak 0.0264<0.35,not run,not run,,not run
28.03.2026; 08.12,/home/pi/pi-iot/audio/window_28-03-2026_08-12-58.wav,5,44100,0.02588,0.005312,0.006616,0.0,,,,DROP,weak signal — E_raw 0.0053<0.015 · RMS 0.0066<0.02 · peak 0.0259<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-03.wav,5,44100,0.023225,0.00515,0.00639,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0064<0.02 · peak 0.0232<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-08.wav,5,44100,0.024262,0.005082,0.006341,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0063<0.02 · peak 0.0243<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-13.wav,5,44100,0.026826,0.004951,0.006157,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0062<0.02 · peak 0.0268<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-18.wav,5,44100,0.023072,0.005022,0.006268,0.0,,,,DROP,weak signal — E_raw 0.0050<0.015 · RMS 0.0063<0.02 · peak 0.0231<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-23.wav,5,44100,0.026551,0.005137,0.006427,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0064<0.02 · peak 0.0266<0.35,not run,not run,,not run
28.03.2026; 08.13,/home/pi/pi-iot/audio/window_28-03-2026_08-13-29.wav,5,44100,0.027253,0.005171,0.006494,0.0,,,,DROP,weak signal — E_raw 0.0052<0.015 · RMS 0.0065<0.02 · peak 0.0273<0.35,not run,not run,,not run
